record_id,target,lira_score
HA-00128,Non-private (overfit),-0.41880169400798506
HA-00129,Non-private (overfit),0.12838394404748965
HA-00131,Non-private (overfit),0.11974853395594476
HA-00132,Non-private (overfit),-0.6495041733052158
HA-00133,Non-private (overfit),-1.4901761101603817
HA-00134,Non-private (overfit),-0.43298530954047876
HA-00135,Non-private (overfit),-0.014365216732286967
HA-00136,Non-private (overfit),0.18925410539238485
HA-00137,Non-private (overfit),0.4706280137665996
HA-00138,Non-private (overfit),-0.19387356182485682
HA-00139,Non-private (overfit),-1.0052806780535792
HA-00141,Non-private (overfit),-0.8942669246704924
HA-00142,Non-private (overfit),0.4892951181527321
HA-00143,Non-private (overfit),-0.0909699143815903
HA-00144,Non-private (overfit),-0.1521132682784525
HA-00145,Non-private (overfit),0.055798822813636795
HA-00146,Non-private (overfit),0.7382523876143756
HA-00147,Non-private (overfit),0.014614173916127626
HA-00148,Non-private (overfit),0.07099810655409944
HA-00151,Non-private (overfit),1.2599361375483942
HA-00152,Non-private (overfit),-0.29120668595629473
HA-00153,Non-private (overfit),0.5661770164070712
HA-00154,Non-private (overfit),-1.0275344957843604
HA-00155,Non-private (overfit),0.38664071768918307
HA-00156,Non-private (overfit),0.381527227436659
HA-00157,Non-private (overfit),-1.4996379770003
HA-00158,Non-private (overfit),0.35325631940539237
HA-00160,Non-private (overfit),0.3779530621192291
HA-00161,Non-private (overfit),-0.05538102301544878
HA-00162,Non-private (overfit),-0.7663755818399336
HA-00163,Non-private (overfit),-0.003449647835873648
HA-00164,Non-private (overfit),-1.419497569514065
HA-00165,Non-private (overfit),1.3152311988933127
HA-00166,Non-private (overfit),0.3079803284689273
HA-00168,Non-private (overfit),-0.1405657532260327
HA-00169,Non-private (overfit),-0.267056270717245
HA-00170,Non-private (overfit),0.5816925390231905
HA-00171,Non-private (overfit),-0.5296555704688957
HA-00176,Non-private (overfit),-0.03253517792239924
HA-00177,Non-private (overfit),-0.982860710040304
HA-00178,Non-private (overfit),0.11410587008562834
HA-00179,Non-private (overfit),-0.07673433736565549
HA-00180,Non-private (overfit),-0.006967082371645894
HA-00181,Non-private (overfit),-0.3629999239324144
HA-00182,Non-private (overfit),0.21833162438263876
HA-00183,Non-private (overfit),0.4846489769806219
HA-00184,Non-private (overfit),0.11269260425683325
HA-00185,Non-private (overfit),-0.020033033075757878
HA-00186,Non-private (overfit),-0.19530254678540238
HA-00187,Non-private (overfit),-0.26026765483058467
HA-00188,Non-private (overfit),0.5361656000700668
HA-00189,Non-private (overfit),0.12953486973667294
HA-00190,Non-private (overfit),-0.7345815270244516
HA-00191,Non-private (overfit),0.22735222703698366
HA-00192,Non-private (overfit),-0.2750199821100654
HA-00193,Non-private (overfit),-0.3482750167549469
HA-00194,Non-private (overfit),-0.35435478358583605
HA-00195,Non-private (overfit),-0.37045278161057427
HA-00196,Non-private (overfit),-0.40012645872125385
HA-00197,Non-private (overfit),0.7862254086538134
HA-00198,Non-private (overfit),0.6126629252582153
HA-00199,Non-private (overfit),0.8302425858256931
HA-00200,Non-private (overfit),-0.2944151659104326
HA-00201,Non-private (overfit),0.005545780776042064
HA-00202,Non-private (overfit),-0.21573192334427505
HA-00203,Non-private (overfit),0.55180622789501
HA-00204,Non-private (overfit),-0.25800450031952193
HA-00205,Non-private (overfit),1.9109887320711265
HA-00206,Non-private (overfit),0.4566307096522032
HA-00207,Non-private (overfit),1.0630426977523098
HA-00208,Non-private (overfit),0.8031526416875165
HA-00209,Non-private (overfit),-0.4333204017293959
HA-00210,Non-private (overfit),-0.30346699407130906
HA-00211,Non-private (overfit),0.46098445975737623
HA-00212,Non-private (overfit),0.0755020703360374
HA-00213,Non-private (overfit),0.37991464835646505
HA-00214,Non-private (overfit),-0.46367580408345543
HA-00215,Non-private (overfit),0.17538970444652024
HA-00217,Non-private (overfit),-1.5216667667168835
HA-00218,Non-private (overfit),0.013185088881459528
HA-00219,Non-private (overfit),-0.18288913209277513
HA-00221,Non-private (overfit),-0.6902285240225898
HA-00222,Non-private (overfit),0.05545814966975704
HA-00223,Non-private (overfit),0.2294141008166568
HA-00224,Non-private (overfit),-0.6169935109880424
HA-00225,Non-private (overfit),-0.2505722668678796
HA-00226,Non-private (overfit),0.033430391837295126
HA-00227,Non-private (overfit),-0.47250196068235173
HA-00228,Non-private (overfit),0.30652495858983453
HA-00229,Non-private (overfit),-0.24841803100365523
HA-00230,Non-private (overfit),-0.5165611336981302
HA-00231,Non-private (overfit),0.05731621918301344
HA-00232,Non-private (overfit),0.010655052636883378
HA-00233,Non-private (overfit),0.4873949479061288
HA-00234,Non-private (overfit),-0.8403475273924443
HA-00235,Non-private (overfit),-1.4610825369586316
HA-00236,Non-private (overfit),0.3366601950341692
HA-00237,Non-private (overfit),0.3732255150154531
HA-00238,Non-private (overfit),0.14011115285927378
HA-00239,Non-private (overfit),-1.8244756198656664
HA-00240,Non-private (overfit),0.44739438479034777
HA-00241,Non-private (overfit),0.16149367948092785
HA-00242,Non-private (overfit),-0.41463078965511535
HA-00243,Non-private (overfit),-0.09364081766964194
HA-00244,Non-private (overfit),0.20579553292283914
HA-00246,Non-private (overfit),0.8000821057837768
HA-00247,Non-private (overfit),-0.3617440565114798
HA-00248,Non-private (overfit),-1.3269776783141225
HA-00249,Non-private (overfit),0.2599949500946459
HA-00250,Non-private (overfit),0.1472777500931044
HA-00251,Non-private (overfit),0.3188322592183519
HA-00252,Non-private (overfit),-0.19201463742605074
HA-00253,Non-private (overfit),0.05131694601687986
HA-00254,Non-private (overfit),-0.3022678580799256
HA-00255,Non-private (overfit),-0.4048662983455389
HA-00256,Non-private (overfit),0.3650924913770818
HA-00257,Non-private (overfit),0.2138915913487024
HA-00258,Non-private (overfit),0.5763997201502986
HA-00259,Non-private (overfit),0.10335004923996904
HA-00260,Non-private (overfit),0.07679555359835577
HA-00261,Non-private (overfit),-0.6686203609951022
HA-00262,Non-private (overfit),-0.3112667988239548
HA-00263,Non-private (overfit),-2.465109763779771
HA-00264,Non-private (overfit),-0.43327439557793856
HA-00265,Non-private (overfit),-0.04730931835599783
HA-00266,Non-private (overfit),-0.3626982377248268
HA-00267,Non-private (overfit),0.12287914824952284
HA-00269,Non-private (overfit),-0.1593693134811871
HA-00270,Non-private (overfit),0.5611137261481189
HA-00271,Non-private (overfit),-0.3284626538088333
HA-00272,Non-private (overfit),0.026450257323143656
HA-00273,Non-private (overfit),0.27933465189981344
HA-00274,Non-private (overfit),0.4357802750687476
HA-00275,Non-private (overfit),0.4024866011171886
HA-00276,Non-private (overfit),0.20187109833716155
HA-00277,Non-private (overfit),-0.6160068205423719
HA-00278,Non-private (overfit),-0.028405703810060245
HA-00279,Non-private (overfit),-0.1955155543044842
HA-00280,Non-private (overfit),-0.3422704723623773
HA-00281,Non-private (overfit),0.3939554925973645
HA-00282,Non-private (overfit),0.05521440744620354
HA-00283,Non-private (overfit),-0.12437595729488549
HA-00284,Non-private (overfit),-1.6732849939586916
HA-00285,Non-private (overfit),0.0384362362620676
HA-00287,Non-private (overfit),0.08813879492951537
HA-00288,Non-private (overfit),0.4866161638897335
HA-00289,Non-private (overfit),0.10167530844098338
HA-00290,Non-private (overfit),-0.24243642067371174
HA-00292,Non-private (overfit),0.1585626215260454
HA-00293,Non-private (overfit),-0.33992181423990475
HA-00294,Non-private (overfit),0.8191769268834614
HA-00295,Non-private (overfit),0.13013903146882888
HA-00296,Non-private (overfit),0.2617575823184921
HA-00297,Non-private (overfit),0.16464593616214263
HA-00298,Non-private (overfit),0.0550764843938123
HA-00299,Non-private (overfit),0.7291895225779821
HA-00300,Non-private (overfit),0.1262691372316982
HA-00302,Non-private (overfit),-0.35266196589020593
HA-00303,Non-private (overfit),-5.822250982397419
HA-00304,Non-private (overfit),0.05973992761421032
HA-00305,Non-private (overfit),0.09070950702336233
HA-00306,Non-private (overfit),-0.09223512251084309
HA-00307,Non-private (overfit),-0.2811623906274361
HA-00308,Non-private (overfit),-0.11608041931400015
HA-00309,Non-private (overfit),-0.11379330641922847
HA-00310,Non-private (overfit),-0.37692278032854976
HA-00312,Non-private (overfit),-0.1500372255654191
HA-00313,Non-private (overfit),0.16811097066386782
HA-00314,Non-private (overfit),0.5075281488673594
HA-00315,Non-private (overfit),-0.7184884512269113
HA-00316,Non-private (overfit),0.0832244652380143
HA-00317,Non-private (overfit),-0.4782582903102558
HA-00318,Non-private (overfit),-0.29352719469894084
HA-00319,Non-private (overfit),0.4431765057760121
HA-00320,Non-private (overfit),0.35520738291332354
HA-00321,Non-private (overfit),0.1581780800821253
HA-00322,Non-private (overfit),-0.0016363380403570105
HA-00323,Non-private (overfit),-0.15052361921663016
HA-00324,Non-private (overfit),0.20314811195437354
HA-00325,Non-private (overfit),-0.13529967427128065
HA-00326,Non-private (overfit),-3.705154017052081
HA-00327,Non-private (overfit),-0.5241280922277669
HA-00329,Non-private (overfit),0.14875191453098724
HA-00330,Non-private (overfit),-0.12856440358175503
HA-00332,Non-private (overfit),-0.19083960330029037
HA-00333,Non-private (overfit),-0.12067234421016515
HA-00335,Non-private (overfit),0.07957905283397126
HA-00336,Non-private (overfit),0.44613753427138336
HA-00337,Non-private (overfit),0.16265848676234773
HA-00338,Non-private (overfit),-1.5554993974748292
HA-00339,Non-private (overfit),1.2614149289451013
HA-00340,Non-private (overfit),-0.18376314222685441
HA-00341,Non-private (overfit),0.24590906722858508
HA-00342,Non-private (overfit),0.5785049511708831
HA-00343,Non-private (overfit),-0.10821043153525722
HA-00344,Non-private (overfit),-0.14903554619418657
HA-00345,Non-private (overfit),0.06353615327142736
HA-00346,Non-private (overfit),-0.41865620221980837
HA-00347,Non-private (overfit),0.06667476553050933
HA-00348,Non-private (overfit),-1.4327492665674997
HA-00349,Non-private (overfit),-0.05418813013964141
HA-00350,Non-private (overfit),-0.8569229896398587
HA-00351,Non-private (overfit),-1.729592251998448
HA-00352,Non-private (overfit),0.30302372160905033
HA-00353,Non-private (overfit),0.4245089701111566
HA-00354,Non-private (overfit),0.2920655771671581
HA-00356,Non-private (overfit),-0.16626452540528458
HA-00357,Non-private (overfit),-0.16974684616970892
HA-00358,Non-private (overfit),-0.10934369027629054
HA-00359,Non-private (overfit),0.5744111951039912
HA-00360,Non-private (overfit),0.45499402142823697
HA-00361,Non-private (overfit),-0.087431341548738
HA-00362,Non-private (overfit),-0.04296240057276868
HA-00363,Non-private (overfit),0.22093612597906542
HA-00364,Non-private (overfit),0.18239660480429887
HA-00366,Non-private (overfit),0.40097212201568744
HA-00367,Non-private (overfit),0.20190682490526868
HA-00368,Non-private (overfit),0.011199249730937222
HA-00369,Non-private (overfit),1.0351329271845042
HA-00370,Non-private (overfit),-2.7521322131435517
HA-00371,Non-private (overfit),-0.3230679145183082
HA-00372,Non-private (overfit),0.15468026630340115
HA-00373,Non-private (overfit),-0.3147505018114327
HA-00374,Non-private (overfit),-0.7266049156758516
HA-00375,Non-private (overfit),-0.45704410214819546
HA-00376,Non-private (overfit),-1.2426248590540907
HA-00378,Non-private (overfit),0.8859018948345685
HA-00379,Non-private (overfit),-0.39324965979668947
HA-00380,Non-private (overfit),-0.2745041757897657
HA-00381,Non-private (overfit),0.17889194856080337
HA-00382,Non-private (overfit),-0.49667491887522464
HA-00383,Non-private (overfit),-3.192656992308824
HA-00384,Non-private (overfit),0.047823600047403936
HA-00385,Non-private (overfit),-0.36520066536699725
HA-00386,Non-private (overfit),-0.05627419284101154
HA-00388,Non-private (overfit),-0.8555627598522033
HA-00389,Non-private (overfit),-0.23822516865552235
HA-00390,Non-private (overfit),0.12475988313088071
HA-00391,Non-private (overfit),0.4485695791346158
HA-00392,Non-private (overfit),-0.2826249389301163
HA-00393,Non-private (overfit),-0.26553611362521523
HA-00394,Non-private (overfit),-0.25991870165694064
HA-00395,Non-private (overfit),0.1021376434394975
HA-00396,Non-private (overfit),0.544508215911236
HA-00397,Non-private (overfit),1.7351856982067497
HA-00398,Non-private (overfit),0.5907156024523574
HA-00399,Non-private (overfit),-0.009711856296906518
HA-00400,Non-private (overfit),-0.09523478730421209
HA-00401,Non-private (overfit),0.7831260044749175
HA-00402,Non-private (overfit),-0.5486124890125943
HA-00403,Non-private (overfit),-0.09664037678280368
HA-00404,Non-private (overfit),-0.2364687102510601
HA-00405,Non-private (overfit),-0.7311020598690652
HA-00406,Non-private (overfit),-0.17172768550017836
HA-00407,Non-private (overfit),-0.0850622543392241
HA-00408,Non-private (overfit),0.6650660605847334
HA-00409,Non-private (overfit),-0.20973479316752286
HA-00410,Non-private (overfit),0.015802089209796977
HA-00411,Non-private (overfit),0.17892118518117872
HA-00412,Non-private (overfit),-0.8367170138132978
HA-00413,Non-private (overfit),-0.4948297153555514
HA-00414,Non-private (overfit),-0.48649401704581186
HA-00415,Non-private (overfit),0.08371662175655115
HA-00416,Non-private (overfit),-0.023815460274102973
HA-00417,Non-private (overfit),0.14984640213994416
HA-00418,Non-private (overfit),-0.28621608103317775
HA-00419,Non-private (overfit),-0.5184196648665442
HA-00420,Non-private (overfit),0.30728890383417784
HA-00421,Non-private (overfit),-1.8166417297126372
HA-00422,Non-private (overfit),0.2662364868818048
HA-00423,Non-private (overfit),-0.3509490768674064
HA-00424,Non-private (overfit),-0.2827271411497587
HA-00425,Non-private (overfit),0.09260039032462286
HA-00426,Non-private (overfit),0.7123653556329956
HA-00427,Non-private (overfit),0.02385145374305675
HA-00428,Non-private (overfit),0.5657811360771546
HA-00429,Non-private (overfit),-0.52494590029786
HA-00430,Non-private (overfit),0.008637229465855878
HA-00431,Non-private (overfit),-4.097271696353024
HA-00432,Non-private (overfit),0.5568107474864383
HA-00433,Non-private (overfit),-0.40137004519836167
HA-00435,Non-private (overfit),-0.12292292051881804
HA-00436,Non-private (overfit),-0.02889371911113492
HA-00437,Non-private (overfit),-0.6639492045983331
HA-00438,Non-private (overfit),-0.04428236390377327
HA-00439,Non-private (overfit),-0.06428383384384917
HA-00440,Non-private (overfit),0.5817301330927706
HA-00441,Non-private (overfit),0.3141805810426933
HA-00442,Non-private (overfit),0.4593696786864765
HA-00443,Non-private (overfit),0.020724089057780226
HA-00445,Non-private (overfit),-0.28076487749089885
HA-00446,Non-private (overfit),-0.10447026828913053
HA-00447,Non-private (overfit),-0.40922854241220685
HA-00448,Non-private (overfit),-0.2735838399600736
HA-00450,Non-private (overfit),-0.2647342230605818
HA-00451,Non-private (overfit),-3.0577154457419735
HA-00452,Non-private (overfit),0.29788274771771994
HA-00454,Non-private (overfit),-0.6034316896651859
HA-00455,Non-private (overfit),-0.16577546809095844
HA-00456,Non-private (overfit),0.06117318448264997
HA-00457,Non-private (overfit),0.26366850546853837
HA-00458,Non-private (overfit),0.41071736138829684
HA-00459,Non-private (overfit),0.3763462741977188
HA-00460,Non-private (overfit),-0.019131234445572298
HA-00462,Non-private (overfit),0.7385893484152715
HA-00463,Non-private (overfit),0.07025516349061434
HA-00464,Non-private (overfit),0.24949433793381992
HA-00465,Non-private (overfit),0.02043353496431788
HA-00466,Non-private (overfit),-0.30945635261490745
HA-00467,Non-private (overfit),0.2479122590535725
HA-00468,Non-private (overfit),-0.3559899819623815
HA-00469,Non-private (overfit),0.13651027615624067
HA-00470,Non-private (overfit),-0.002214917526760951
HA-00471,Non-private (overfit),-0.6076298939666687
HA-00472,Non-private (overfit),-0.12562693570114924
HA-00473,Non-private (overfit),0.28552993758076184
HA-00474,Non-private (overfit),0.532254085045146
HA-00475,Non-private (overfit),0.5599672483544216
HA-00476,Non-private (overfit),0.11401986892607519
HA-00477,Non-private (overfit),-0.6981528020239374
HA-00478,Non-private (overfit),1.2236496589110057
HA-00479,Non-private (overfit),0.127724450097652
HA-00480,Non-private (overfit),0.9771309426101498
HA-00481,Non-private (overfit),0.12170827730446776
HA-00482,Non-private (overfit),0.6995529601321824
HA-00483,Non-private (overfit),-0.3467046779250885
HA-00484,Non-private (overfit),-4.901589866071898
HA-00485,Non-private (overfit),1.0263618200450269
HA-00486,Non-private (overfit),0.6591804303246598
HA-00487,Non-private (overfit),-0.08694631310724232
HA-00488,Non-private (overfit),-0.8932940005572163
HA-00489,Non-private (overfit),0.45840996509653653
HA-00490,Non-private (overfit),0.0028203695007400498
HA-00491,Non-private (overfit),0.08169071786067938
HA-00492,Non-private (overfit),0.5037939396629705
HA-00493,Non-private (overfit),0.6398991073023461
HA-00494,Non-private (overfit),0.0903130363067679
HA-00495,Non-private (overfit),0.609389454467585
HA-00496,Non-private (overfit),0.091828621974684
HA-00497,Non-private (overfit),-0.1738947667434816
HA-00498,Non-private (overfit),-0.023713437371192136
HA-00500,Non-private (overfit),-0.3210933776640099
HA-00501,Non-private (overfit),-0.7229454372987729
HA-00502,Non-private (overfit),0.31992936610276135
HA-00503,Non-private (overfit),-0.1144642183262401
HA-00504,Non-private (overfit),-0.006992173308771221
HA-00505,Non-private (overfit),0.1275589122870051
HA-00506,Non-private (overfit),-0.2984457814818997
HA-00507,Non-private (overfit),0.8347484447832074
HA-00508,Non-private (overfit),-0.06863808426983864
HA-00509,Non-private (overfit),0.32936664521769954
HA-00510,Non-private (overfit),-0.45507896884338583
HA-00512,Non-private (overfit),-0.35394376473206846
HA-00513,Non-private (overfit),0.7027636225271445
HA-00514,Non-private (overfit),0.7468698308298309
HA-00515,Non-private (overfit),-0.8480691814366543
HA-00516,Non-private (overfit),-0.25335204546372325
HA-00517,Non-private (overfit),0.5578112883257391
HA-00518,Non-private (overfit),1.1631368522031473
HA-00519,Non-private (overfit),0.8308839957668563
HA-00521,Non-private (overfit),-0.16499677462817885
HA-00522,Non-private (overfit),-0.2442783460243665
HA-00523,Non-private (overfit),0.513501162462128
HA-00524,Non-private (overfit),-0.48981321283692547
HA-00525,Non-private (overfit),0.1171608587111651
HA-00526,Non-private (overfit),-0.2691735172741594
HA-00527,Non-private (overfit),-0.0010058236119094843
HA-00529,Non-private (overfit),0.47561177954357214
HA-00530,Non-private (overfit),0.22926555660708092
HA-00531,Non-private (overfit),0.15706669323168354
HA-00533,Non-private (overfit),0.23652589695374893
HA-00534,Non-private (overfit),-0.3793968887598156
HA-00536,Non-private (overfit),-0.44807712688766466
HA-00537,Non-private (overfit),-1.3476193608140044
HA-00538,Non-private (overfit),0.19414837642416627
HA-00539,Non-private (overfit),-0.15700061954871902
HA-00540,Non-private (overfit),0.509641087039917
HA-00541,Non-private (overfit),-0.04652516350881264
HA-00542,Non-private (overfit),0.5592947518188223
HA-00543,Non-private (overfit),-0.6145173734177365
HA-00544,Non-private (overfit),-1.89680246935829
HA-00545,Non-private (overfit),-0.05702247467690946
HA-00546,Non-private (overfit),-0.09569657672373089
HA-00547,Non-private (overfit),-0.2171879993938357
HA-00548,Non-private (overfit),0.24641023869721512
HA-00549,Non-private (overfit),-0.0028265431269574037
HA-00550,Non-private (overfit),0.08236321561041415
HA-00551,Non-private (overfit),0.2577218624397677
HA-00552,Non-private (overfit),-0.1850391583218145
HA-00554,Non-private (overfit),-0.7521860460418313
HA-00555,Non-private (overfit),0.028671098194215094
HA-00556,Non-private (overfit),-0.477444627142551
HA-00557,Non-private (overfit),0.3612538891519934
HA-00558,Non-private (overfit),0.4014772239128468
HA-00559,Non-private (overfit),-0.30346886078640445
HA-00561,Non-private (overfit),-0.3117427607488945
HA-00562,Non-private (overfit),-0.9121526275153244
HA-00563,Non-private (overfit),0.6251187868385237
HA-00564,Non-private (overfit),-0.7675893905233311
HA-00565,Non-private (overfit),0.35347986157422406
HA-00567,Non-private (overfit),0.36690975245079205
HA-00568,Non-private (overfit),-0.02807261844006237
HA-00569,Non-private (overfit),-0.5137859071786808
HA-00570,Non-private (overfit),-1.2055821209846829
HA-00571,Non-private (overfit),-0.3894288211309962
HA-00572,Non-private (overfit),0.07519535978020331
HA-00573,Non-private (overfit),0.4433979242477748
HA-00574,Non-private (overfit),-0.3889307917745788
HA-00576,Non-private (overfit),-0.4709781450412729
HA-00578,Non-private (overfit),-0.21293778191223667
HA-00579,Non-private (overfit),0.3144989705604391
HA-00580,Non-private (overfit),-0.30349802587555175
HA-00581,Non-private (overfit),-0.17652332056945674
HA-00582,Non-private (overfit),0.05369131107795244
HA-00583,Non-private (overfit),0.11707747475337815
HA-00584,Non-private (overfit),0.2081954062310607
HA-00585,Non-private (overfit),-0.09495414240977285
HA-00586,Non-private (overfit),0.7906817040918992
HA-00587,Non-private (overfit),1.5210540676782396
HA-00588,Non-private (overfit),3.510306499491497
HA-00589,Non-private (overfit),0.07157770701129795
HA-00590,Non-private (overfit),0.26644801172106714
HA-00591,Non-private (overfit),-0.010694142290450959
HA-00592,Non-private (overfit),0.6468985510653471
HA-00593,Non-private (overfit),0.4311204864052258
HA-00594,Non-private (overfit),-0.0988741287315893
HA-00596,Non-private (overfit),-0.16039679080534164
HA-00597,Non-private (overfit),-0.016492545810490977
HA-00598,Non-private (overfit),0.4267136200690811
HA-00599,Non-private (overfit),-0.278971092317297
HA-00601,Non-private (overfit),0.05329945907122213
HA-00602,Non-private (overfit),-0.2254388141781215
HA-00603,Non-private (overfit),0.2821346017544232
HA-00604,Non-private (overfit),-0.27020263647132703
HA-00605,Non-private (overfit),-0.5044548341727941
HA-00606,Non-private (overfit),0.5488520168699795
HA-00607,Non-private (overfit),0.36555664349015543
HA-00608,Non-private (overfit),0.1261401535575264
HA-00609,Non-private (overfit),-0.0782002067492551
HA-00610,Non-private (overfit),0.915166730252982
HA-00611,Non-private (overfit),0.7331379651400223
HA-00612,Non-private (overfit),-0.21333376519692515
HA-00613,Non-private (overfit),-0.17396272035461058
HA-00614,Non-private (overfit),0.25659242317951003
HA-00615,Non-private (overfit),-0.09301830334483752
HA-00616,Non-private (overfit),0.2270971417277703
HA-00618,Non-private (overfit),-0.085847344068534
HA-00619,Non-private (overfit),0.18918273441462397
HA-00620,Non-private (overfit),-0.84142725173795
HA-00621,Non-private (overfit),-0.18406856823151974
HA-00622,Non-private (overfit),-1.5533997632021237
HA-00623,Non-private (overfit),0.0940155935419702
HA-00624,Non-private (overfit),0.7461662405441378
HA-00625,Non-private (overfit),0.1776831690939581
HA-00626,Non-private (overfit),0.008305315134889968
HA-00627,Non-private (overfit),0.07632889918606889
HA-00628,Non-private (overfit),-0.171325472857059
